src,VID_Candidate,mt,ref,score,year,system
"As sexual harassment scandals in Hollywood came to light last October, women have set off a wave of anti-sexual harassment and anti-sexual harassment in the workplace.",come to light,随着去年10月好莱坞的性骚扰丑闻曝光，女性在职场掀起了一股反性骚扰和反性骚扰的浪潮。,去年10月，随着好莱坞性骚扰丑闻曝光，女性们掀起了反性侵、反职场性骚扰的热潮。,0.56948454057298,18,Unisound
"But as a franchise, it feels like it's running out of time.",run out of time,但作为加盟商，感觉时间不多了。,但作为一个系列，这感觉就像时间不够用了。,-0.8934558523865993,18,Unisound
"Like Luo Shiyu’s family, volunteers from 106 families in 24 towns at Shapingba District took to the streets as “little environmental warriors”.",take to the street,和罗世玉的家人一样，来自沙坪坝区24个镇106个家庭的志愿者作为“环保小战士”走上街头。,和罗诗雨家庭一样，来自沙坪坝区24个街镇的106个家庭的志愿者走上街头，担当“环保小卫士”。,0.675777482162081,18,Unisound
"Nick Rascona hugs two of his castmates, and then breaks down crying in their arms; the emotional toll of the performance finally getting to him.",get to [pron],尼克·拉斯科纳拥抱了他的两个伙伴，然后在他们的怀里放声大哭；表演带来的情感伤害最终落到了他的身上。,尼克·拉斯科纳拥抱他的两个同僚，在他们怀里失声哭泣；表演中的情感最终感染到他。,-0.2169776620535615,18,Unisound
"Sage, who served as Creative Director of Traveler Archives, said: ""If Sinatra lives today, he is likely to sing a song for Beijing."" He said that living in this city will make you feel like “living in a new age”, which means that you can always keep up with the trends.",keep up,sage曾担任旅行者档案馆的创意总监，他说：“如果西纳特拉生活在今天，他很可能会为北京唱一首歌”，他说生活在这个城市会让你觉得“生活在一个新的时代”，这意味着你总能跟上潮流。,在《旅行者档案》杂志担任创意总监的塞希说：“如果西纳特拉活到今天，他很可能会歌唱北京这样的城市。”他说，生活在这座城市会让你感觉“生活在新时代”，总是能跟上潮流。,1.11118444061873,18,Unisound
She put down her phone only to return later that evening to tweets about people gathering on Canfield Drive.,put down,她放下电话，当晚晚些时候才回到关于聚集在坎菲尔德大道上的人们的微博上。,她放下手机，直到当天晚上才再次打开推特，读到关于坎菲尔德大道众人聚集的推文。,-0.696746815682835,18,Unisound
"Sixthly, it is necessary to reinforce CPPCC’s self-construction with an emphasis on beefing up its competence in performing duties, improve the duty-performing system, and enhance the duty-performing efficiency.",beef up,六是加强政协自身建设，着力增强履职能力，完善履职制度，提高履职效率。,六要以增强履职本领为重点加强政协自身建设，完善履职制度，提高履职实效。,0.650418565725874,18,Unisound
"They cannot break up with their companion, or walk out.",break up,们不能和同伴分手，也不能走出去。,她们不能分手，也不能出走。,-1.28686144531656,18,Unisound
"Unlike traditional hypermarkets and supermarkets, Hema Supermarket is, in the eyes of many consumers, a popular Internet store that is fun and has good food. Some intermediaries have even come up with the concept of “He district housing” (housing within a 3km radius of a Hema Supermarket).",come up,与传统的超市和超市不同的是，在许多消费者眼中，赫玛超市是一家很受欢迎的网络商店，既好玩又有美食，一些中介甚至提出了“他区住房”的概念（赫玛超市半径3公里范围内的住房）。,区别于传统的大卖场、超市，盒马鲜生在很多消费者眼里是一家好玩好吃的“网红店”，甚至有中介机构打出了“盒区房”的概念。,-0.9176649877264961,18,Unisound
"We should not only change the hardware, but the software must also keep up.",keep up,我们不仅要改变硬件，而且软件也必须跟上。,不光改变硬件，软件也要跟上,0.508987448063246,18,Unisound
"When 2017, which was just around the corner, was mentioned, Zhao Lei said, “After the tour ends next year, I want to go away and be alone to take stock for a while, and write more new works.”",take stock,当提到就在转角的2017年时，赵磊说：“明年巡演结束后，我想离开，一个人去盘点一段时间，写出更多的新作品。”,而提起即将到来的2017年，赵雷坦言：“在明年结束巡演之后，我想给自己清零，然后好好沉淀一下，写出更多新作品。”,1.22102790517424,18,Unisound
"When Associated Press took stock of the 2017 “big winners” in corporate America, Amazon was first on the list.",take stock,当美联社盘点2017年美国企业界的“大赢家”时，亚马逊名列第一。,美联社在盘点美国公司２０１７“大赢家”时，第一个列出的就是亚马逊。,0.478294908176727,18,Unisound
"none of them can be solved. At this stage, you have to stick to it and keep going.",stick to [pron],都解决不了，在这个阶段，你要坚持下去，坚持下去。,都觉得无法解决的程度，那这个阶段你要坚持住，就你在不断地走不断地走。,-0.006325849729067995,18,Unisound
"to promote great practice with great spirit, never forget their initial mission, keep their mission firmly in mind, and make unremitting efforts to achieve the tasks put forward by the 19th National Congress.",keep in mind,以伟大的精神推动伟大实践，永远不要忘记自己最初的使命，牢牢牢记自己的使命，为完成十九大提出的各项任务而不懈努力。,推动伟大实践，不忘初心、牢记使命、永远奋斗，为实现党的十九大提出的任务不懈努力。,0.215662184129274,18,Unisound
"“Chinese caviar” not only made it to the first class cabin in Lufthansa, it also made an appearance at the Oscars’ dinner banquet, as well as the dinner banquet of the welcoming ceremony of the G20 Hangzhou Summit.",make it,“中国鱼子酱”不仅登上了汉莎航空公司的头等舱，还出席了奥斯卡的晚宴，以及g20杭州峰会欢迎仪式的晚宴。,“中国鱼子酱”不仅登上德国汉莎航空头等舱，还亮相奥斯卡晚宴、出现在G20杭州峰会欢迎晚宴上。,0.9464557356846471,18,Unisound
"""I watched Renaissance Club being built, and we're seeing it come to its glory with this event,"" said Rafferty.",come to [pron] glory,拉弗蒂说：“我看到文艺复兴俱乐部正在建设中，我们看到它在这一事件中获得了荣耀。”,拉弗蒂说：“我目睹了文艺复兴俱乐部成立，我们也会通过这次比赛见证它的荣光。,-0.305888329242165,18,GTCOM-Primary
"""We're putting this enormous load on them for three or four days and it's very challenging,"" Mora said.",put on [pron],莫拉说：“我们将这一巨大的负荷放在他们身上三四天，这是非常具有挑战性的。”,“三或四天时间内，我们会给他们施加巨大的训练量，非常具有挑战性，”莫拉说道。,-0.519463124602231,18,GTCOM-Primary
"Although steel plants, as of now, have yet to receive clear notification from local governments announcing that work related to energy conservation and emission reduction has ended, the industry expects that by around December 15, 2010, steel plants nationwide that have been subjected to production quotas will resume production successively. Steel prices could start to come under pressure.",come under pressure,尽管截至目前，钢铁厂尚未收到地方政府的明确通知，宣布节能减排相关工作已经结束，但业内人士预计，到2010年12月15日左右，全国已实行生产配额的钢铁厂将陆续恢复生产，钢价可能开始承压。,虽然目前钢厂并未收到当地政府宣布节能减排工作已结束的明确通知，但业内估计，2010年12月15日左右，各地原本被限产的钢厂将陆续完成复产，钢价或将开始承压。,0.478738901808379,18,GTCOM-Primary
"As a result, ""Whose Streets?"" documents surprisingly personal aspects of Ferrell's life, like falling in love and marrying her wife.",fall in love,结果，“谁的街道？”记录了费雷尔生活中令人惊讶的个人方面，比如坠入爱河和与妻子结婚。,结果，“谁的街道？”令人惊讶地记录了费雷尔的个人生活，比如坠入爱河、步入结婚。,0.39565754479831333,18,GTCOM-Primary
