src,mt,ref,score,year,system
"Among them, Goldman Sachs ranked Apple's stock to be the rating of ""buying"" while BMO analyst thought that iPhone7 will obtain a historical high sales achievement.",其中，高盛将苹果的股票评为“购买”的评级，而条例分析师认为，iPhone7将取得历史上的高销售成就。,其中，高盛将苹果的股票维持“买入”评级，而BMO的分析师则认为iPhone7将收获一份历史性的销售成绩。,1.2159900392592,2017,REFERENCE
"Ms. Ziegelman, 54, ordered a cream cheese and chopped olive sandwich, while Mr. Coe, 57, had the turkey, mashed potatoes and vegetable medley.",54女士，54岁，订购了一块奶油奶酪和缝编的橄榄三明治，而57，有火鸡、土豆泥和蔬菜混合泳。,54岁的齐格曼女士点了一份奶油芝士配碎橄榄三明治，而57岁的科先生点了火鸡、土豆泥和蔬菜拼盘。,1.2159900392592,2017,REFERENCE
"The level of competitive sports is closely related to the foundation of national sports. Athletic sports depend in a certain sense on national sports, and national sports depend on the conditions of the site.",竞技体育水平与国家体育的基础密切相关。竞技体育在一定程度上依赖于国家体育，国家体育取决于网站的条件。,竞技体育的水平与全民体育的基础密切相关，竞技体育在一定意义上取决于全民体育，而全民体育又取决于场地条件。,1.51661268957629,2017,REFERENCE
"Pang Zhihao said, in general, the way to detect the Mars is similar to the way to detect the moon. The entire process is also ""surrounding, landing, patrolling and returning"" to achieve the goal of manned landing on the Mars.",彭说，一般来说，探测火星的方法与探测月球的方法相似。整个过程也是“周围、着陆、巡逻和返回“，以实现载人登陆火星的目标。,庞之浩说，总体来讲，探测火星的方式与探测月球的方式相似，也是“绕、落、巡、回”，最终实现载人登陆火星的目标。,1.51661268957629,2017,REFERENCE
Queensferry Crossing: Bridge now connected to Fife,queensferry：大桥现在连接到法伊夫,昆斯费里大桥现已通至法夫,1.68825334508244,2017,REFERENCE
"""We hope that through the youthful activities and layout of the scene, so that young people know that the culture behind the Bon Festival is to express the filial piety and thanksgiving.""",我们希望，通过年轻的活动和场景的布局，让年轻人知道背后的文化是表达孝道和感恩。,“我们希望通过现场年轻化的活动和布置，让年轻人知道盂兰节文化背后想表达的是孝道和感恩。“,1.72554419469105,2017,REFERENCE
"The old Wanfu River channel flows through Jinxiang, Yu Tai and then through the Nanyang Lake into the Beijing-Hangzhou Grand Canal main channel, with a total length of 32.5 km.",旧河道流经金祥，于，然后穿过进入北京杭州大运河的主要通道，全长32.5公里。,"老万福河航道流经金乡、鱼台,经南阳湖进入京杭大运河主航道,全长32.5公里。",1.72554419469105,2017,REFERENCE
"The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).",这一案件是Bordini诉唐纳德总统。16-CS-14300，普通法院，最高高等法院该司(夏洛特)。,本案双方为博迪尼与特朗普总统竞选公司，16-CS-14300，梅克伦堡县 （夏洛特）高等法院普通庭。,1.42872765173497,2017,REFERENCE
It is reported that the new British Prime Minister Teresa Mei will return to London on August 24. A series of important work and activities will be waiting for her.,据报道，英国新总理梅时候就应该显现出来将于8月24日返回伦敦，重要的工作和活动将等待她。,据悉，英国新首相特蕾莎·梅将在8月24日返回伦敦，之后等待她的是一系列重要工作和活动。,1.0929566353607,2017,REFERENCE
"Urumqi new passenger station, after its official launching into operation, will become an important platform to build the national integrated transport city and promote the construction of ""Silk Road Economic Zone"" and the new district.",乌鲁木齐新客运在正式启动后，将成为建设国家一体化交通城市的重要平台，促进“丝绸之路经济区”建设及新区建设。,乌鲁木齐新客站的正式投入运营将成为新疆打造全国性综合交通城市的重要平台，推进“丝绸之路经济带”和新区建设。,1.50727658967006,2017,REFERENCE
"After legal proceedings, the court held that the defendant Li Huiwang used pseudo-base station to send a total of 62,228 fraud messages to a specific number of people. His behavior already constituted a crime of fraud.",在法律诉讼程序之后，法院认定，被告李HuiWang使用伪，向特定人数的人发送62，228欺诈信息。他的行为已构成欺诈罪。,法院经审理认为，被告人李会旺利用伪基站对不特定多数人发送诈骗短信共计６２２２８条，其行为已构成诈骗罪。,1.37405425472481,2017,REFERENCE
"On August 12, in De Hong Zhou Mang City, the organizing committee held a press conference to introduce the organization and the opening ceremony.",8月12日，在组织委员会举行了一次新闻发布会，介绍该组织和开幕式。,8月12日，在德宏州芒市，组委会召开新闻发布会，介绍大赛的组织和开幕式筹备情况。,1.50727658967006,2017,REFERENCE
Australian water polo contestant said that his eyes feel tingling and would like to shed tears.,澳大利亚水选手说，他的眼睛感到刺痛，想流泪。,澳大利亚水球选手赛后表示他的眼睛感到刺痛，想流眼泪。,1.17216418217883,2017,REFERENCE
"Shanghai Songjiang District Traffic Control Department recently used electronic police to monitor whether the driver plays mobile phone while driving. As a result, more than 30 cases were detected in a week.",上海松江地区交通控制最近使用电子警察监控司机驾驶时是否移动手机。结果，一周内发现了30多例病例。,上海市松江区交管部门近日使用电子警察整治驾驶员开车玩手机，一个星期查获30多起。,1.17216418217883,2017,REFERENCE
"The drug is already given for 12 months after a heart attack, reducing the risk of a stroke or another attack.",这种药物已在心脏病发作后12个月提供，减少中风或另一次攻击的风险。,这种药物在心脏病发作后持续服用12个月，可降低中风或心脏病再次发作的风险。,1.37405425472481,2017,REFERENCE
"According to statistics, among all iPhone users, about 26% of users have not changed their phones for 2 years. That is, almost 120 million users of iPhones have been using the same iPhone for 2 years.",据统计，在所有iPhone用户中，约有26%的用户没有改变手机2年。也就是说，有近1.2亿iPhone用户使用了两年的iPhone。,据统计，在所有的iPhone用户中，有大约26%的用户已经2年没有更换手机了，也就是差不多有1.2亿的用户的iPhone已经用了2年。,1.00006741167049,2017,REFERENCE
"In the case of renovating old houses and successful startup in his hometown, He Peijun is making a good example: to inherit a 100-year old house and tell a story about the land heritage.",在他的家乡翻新旧房子和成功创业的情况下，他是一个很好的例子：继承一座100年的房子，讲述一篇关于土地遗产的故事。,在老宅新生和成功乡创的案例中，何培均做了很好的示范：传承一间百年古宅，同时也讲述一块土地的传承故事。,1.37405425472481,2017,REFERENCE
"At present, in preparation for the opening ceremony, a total of 1,500 student actors from Dehong Vocational College and other 500 professional actors are deployed.",目前，为筹备开幕式，共部署了1，500名来自Dehong职业学院的学生和其他500名专业人员。,目前为准备开幕式文艺演出，共抽调了德宏职业学院1500名学生演员以及其他专业演员共计2000余人。,1.32867028134887,2017,REFERENCE
"To solidly promote the ecological environment protection and governance, we need to fundamentally promote the transformation of production and lifestyle and promote the transformation of people's livelihood from the perspective of ecological civilization construction.",为了大力促进生态环境的保护与治理，我们必须从根本上促进生产与生活方式的转变，从生态文明建设的角度促进人民生活的转变。,扎实推进生态环境保护和治理，需要从根本上推进生产生活方式转变，以生态文明建设促转型惠民生。,1.00006741167049,2017,REFERENCE
"Less than $1.4 billion in spending on new projects in the North Sea is expected in 2016, compared with an average of around $7 billion in the past five years.",预计2016年在北海新项目支出不到14亿美元，而在过去五年中平均约为70亿美元。,2016年，北海新项目的支出预计不超过14亿美元，而过去五年的平均项目支出达到约70亿美元。,1.51661268957629,2017,REFERENCE
"However, the government eat their words and delayed again and again.",然而，政府吃了他们的话，又一次又一次地耽搁了。,然而政府言而无信，一拖再拖。,1.51661268957629,2017,REFERENCE
"She said, her daughter often sewed hand toys. Plus, she is good at painting and could make animated toys from the doll's facial features to clothing.",她说，她的女儿经常缝手玩具。此外，她擅长绘画，可以把玩具从娃娃的面部特征变成衣服。,她说，女儿常常会自己缝制手工玩具，加上她擅长画画，从娃娃的五官到衣饰，总能做得栩栩如生。,1.51661268957629,2017,REFERENCE
