src,LVC_Candidate,mt,ref,score,year,system
"Fiji gave a masterclass in handling, off-loading, side-stepping, support play, running lines and brute strength to win gold - their first Olympic medal of any colour.",give masterclass,"Fidlovačka dala mistrovi v manipulaci, vypjaté, boční přešlapy, podporu hraní, běžecké tratě a hrubou sílu k vítězství zlata - jejich první olympijská medaile jakékoli barvy.","Fidžané předvedli mistrovskou lekci ve zpracování, skládce, úhybech, podpůrné hře, běhu na lajnu a brutální síly - a získali zlato, svou první olympijskou medaili vůbec.",1.32579773251166,2017,REFERENCE
"For me, this was the great attraction of Heathrow, just as it was with London 2012, where we made enormous efforts to ensure that all our nations and regions benefited from the Games.",make effort,"Pro mě to byla velká atrakce Heathrow, stejně jako tomu bylo s Londýnem 2012, kde jsme udělali obrovské úsilí, abychom zajistili, že všechny naše národy a regiony těží z her.","Pro mě je Heathrow obrovským způsobem přitažlivé, právě tak, jako byl Londýn 2012, kdy jsme vyvinuli mimořádné úsilí, abychom zajistili, že všechny naše národy a regiony budou moci z olympijských her těžit.",1.86209687844838,2017,REFERENCE
Police will need to get a court order if they wanted to track the movements of a concrete individual.,get order,"Policie bude muset získat soudní příkaz, pokud by chtěli sledovat pohyb konkrétního jedince.",Policie bude navíc v případě potřeby sledování konkrétní osoby potřebovat soudní příkaz.,1.86209687844838,2017,REFERENCE
"For me, this was the great attraction of Heathrow, just as it was with London 2012, where we made enormous efforts to ensure that all our nations and regions benefited from the Games.",make effort,"Pro mě to byla velká atrakce Heathrow, stejně jako tomu bylo s Londýnem 2012, kde jsme udělali obrovské úsilí, abychom zajistili, že všechny naše národy a regiony těží z her.","Pro mě je Heathrow obrovským způsobem přitažlivé, právě tak, jako byl Londýn 2012, kdy jsme vyvinuli mimořádné úsilí, abychom zajistili, že všechny naše národy a regiony budou moci z olympijských her těžit.",1.88756831648402,2017,REFERENCE
"We will hold a number of full-day meetings over the next few weeks, starting early next week, to take a fresh look at the issues.",take look,"Budeme řadu celorepublikových setkání příštích týdnů, od začátku příštího týdne, abychom se znovu podívali na problematiku.","Počínaje příštím týdnem budeme mít v průběhu nadcházejících několika týdnů řadu celodenních setkání, kde se na problémy pokusíme podívat z nových úhlů.",1.07337932789546,2017,REFERENCE
If he does not then junior doctors are clear that they are prepared to take further industrial action.,take action,"Pokud se mu to pak nepovede, není jasné, že jsou připraveni přijmout další průmyslovou akci.","Pokud k tomu nedojde, pak jsou mladí lékaři připraveni provést další kroky.",1.60858477966947,2017,REFERENCE
"Just when I was ready to return to preparation in Příbram last year, I started having problems with my heart.",have problem,"Právě v době, kdy jsem byl připravený vrátit se do přípravy v Příbrami, jsem začal mít problémy se srdcem.","Akorát když jsem se chtěl loni hned vrátit do přípravy Příbrami, objevily se ještě problémy se srdcem.",1.50044542034027,2017,REFERENCE
He must also have a say in the decisions that impact the team's performance.,have say,"Také musí mít v rozhodnutích, které ovlivňují výkonnost týmu.","Musí mít také možnost podílet se na rozhodnutích, která mají dopad na výkonnost týmu.",1.88756831648402,2017,REFERENCE
"The company offered an explanation: The lens was meant as homage to anime characters, not as a caricature of Asian people.",offer explanation,"Společnost nabízela vysvětlení: objektiv byl určen jako pocta anime postavy, nikoliv jako karikatura asijských lidí.","Společnost nabídla vysvětlení: Filtr byl zamýšlen jako projev účty postavám animé, ne jako karikatura Asiatů.",1.93630287673781,2017,REFERENCE
What does make you believe that this service has such a big potential?,have potential,"Z čeho usuzujete, že tato služba má tak velký potenciál?","Z čeho soudíte, že služba má tak velký potenciál?",1.04378814488435,2017,REFERENCE
"It had a reputation of being an underdog, but every season is different.",have reputation,"Mělo pověst, že je to podraz, ale každá sezona je jiná.","Mělo pověst otloukánka, ale každá sezona je jiná.",1.33895860423727,2017,REFERENCE
Knowledge of a foreign language is useful in any profession and IT guys need to have at least a decent knowledge of English.,have knowledge,Znalost cizího jazyka je užitečná v každé profesi a ti lidé potřebují mít alespoň slušnou znalost angličtiny.,"Znalost cizího jazyka se hodí v každé profesí, u ajťáků je ale nezbytná minimálně slušná angličtina.",1.30373792355824,2017,REFERENCE
"No, I think that in the end, they will get a suspended sentence and they will not care.",get sentence,"Ne, nemyslím, že nakonec dostanou podmíněný trest a nebude jim to jedno.","Ne, doopravdy si myslím, že nakonec dostanou podmínku a bude jim to jedno.",1.52760951489706,2017,REFERENCE
"She made a long run with the ball down the left side of the field, then curled into the middle and whipped the ball into the goal to give the Americans a 2-0 lead.",make run,"Udělala dlouhý běh s míčem po levé straně hřiště, pak se stočila do středu a švihla míč do branky, aby Američanům dala náskok 2: 0.","Unikla po levé straně hracího pole, pak se prokličkovala do středu a vstřelila míček do branky, aby dostala Američanky do vedení 2:0.",1.65432403601245,2017,REFERENCE
"They tend to be a bit more religious than I am, so we sometimes have fierce discussions about Islam, because we see Islam quite differently.",have discussion,"Bývají trochu zbožnější, než já, a tak se někdy bouřlivě diskutují o islámu, protože islám vnímáme úplně jinak.","Jsou trochu víc nábožensky založení než já, takže máme někdy docela divoké diskuse o islámu, protože ho každý vnímáme trochu jinak.",1.88756831648402,2017,REFERENCE
"We keep going together for walks and shopping, and everyone thinks we have a happy marriage.",have marriage,"Pořád spolu chodíme na procházky a nákup a všichni se domnívají, že máme šťastné manželství.","My spolu přitom chodíme na procházky a na nákup a všichni si myslí, jaké máme šťastné manželství.",1.86209687844838,2017,REFERENCE
"We call on the Attorney-General, and Queensland Senator George Brandis to immediately reverse these funding cuts, so people can get the help they need when they're faced with a legal problem.",get help,"Vyzýváme generálního prokurátora a královéhradeckého Senátora Jiřího Brančíka, aby okamžitě zvrátit tyto finanční škrty, takže lidé mohou dostat pomoc, kterou potřebují, když se potýkají s právním problémem.","Vyzýváme státního zástupce a senátora Queenslandu George Brandise, aby ihned zabránili tomuto zkrácení financí, aby se lidem dostala pomoc, kterou potřebují, když se dostanou do právních problémů.",1.84614572425677,2017,REFERENCE
"I did some research on the internet to see what kind of player he is, and I saw some videos.",do research,"Pátral jsem na internetu, abych zjistil, jaký je to hráč a viděl jsem nějaká videa.","Hned jsem zjišťoval, co to je za hráče, našel jsem si na internetu, jak hraje, viděl jsem nějaká videa.",1.52760951489706,2017,REFERENCE
"It appears that Kadiza may have been killed before she had a chance to escape, because the house, where she was staying was levelled to the ground in an air raid in May, said ITV News.",have chance,"Zdá se, že Kadiza mohl být zabit, než měla šanci uniknout, protože dům, kde byla ubytována, byla na zemi při leteckém útoku v květnu, řekla ITV News.","Kadiza ale byla pravděpodobně zabita dřív, než mohla uprchnout, protože dům, v němž se se zdržovala, srovnal v květnu se zemí nálet, uvedla britská ITV News.",1.36838048092123,2017,REFERENCE
It will have two main tasks - to ensure that mosques are funded from domestic sources and to monitor imams.,have task,"Bude mít dva hlavní úkoly - zajistit, aby mešity byly financovány z domácích zdrojů a sleduje imámy.",Bude mít dva hlavní úkoly - zajistit financování mešit z domácích zdrojů a také dohlížet na imámy.,1.36838048092123,2017,REFERENCE
It paid attention to the fact that women were starting to be interested in the design of these kinds of products.,pay attention,"Ta věnovala pozornost tomu, že se o design těchto druhů výrobků začínají zajímat i ženy.","Postaral se o to, že se ženy začaly více zajímat o design takovýchto výrobků.",0.926289222734648,2018,REFERENCE
The temptation is great for those who have the parliamentary majority. Just look at Poland or Hungary.,have majority,"Pokušení je velké pro ty, kteří mají parlamentní většinu.Stačí se podívat na Polsko nebo Maďarsko.","Svody pro toho, kdo má parlamentní většinu, jsou ale veliké, stačí se podívat do Polska nebo Maďarska.",1.08243732446497,2018,REFERENCE
"So although they have good intentions, men usually choose an unnecessarily big vibrator.",have intention,"Takže ačkoli mají dobré úmysly, muži obvykle volí zbytečně velký vibrátor.",Takže muž v dobré víře zvolí třeba zbytečně velký vibrátor.,1.0291735219842,2018,REFERENCE
The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,put alert,Národní sdružení pro podporu barevných lidí vyhlásilo poplach pro barevné cestující do Missouri kvůli diskriminační politice státu a rasistickým útokům.,Národní asociace pro zvýhodňování barevných lidí (NAACP) zveřejnila varování pro barevné lidi cestující do Missouri na základě diskriminačních zásad státu a rasistických útoků.,0.908075124208189,2018,REFERENCE
And many people aren't weird or offensive until the free market gives them the permission to be so.,give permission,"A mnoho lidí není divných nebo urážlivých, dokud jim k tomu volný trh nedá svolení.","A většina lidí není podivínská či násilnická, dokud jim k tomu nezavdá záminku volný trh.",0.938542577199194,2018,REFERENCE
The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,put alert,Národní sdružení pro podporu barevných lidí vyhlásilo poplach pro barevné cestující do Missouri kvůli diskriminační politice státu a rasistickým útokům.,Národní asociace pro zvýhodňování barevných lidí (NAACP) zveřejnila varování pro barevné lidi cestující do Missouri na základě diskriminačních zásad státu a rasistických útoků.,1.67253071199779,2018,REFERENCE
